006904,Jonas,ASW0003ctp,13,4,200,1.0001680058870099,3.0005040176610298,5.0008400294350492,7.0011760412090691,9.0015120529830899,11.001848064757109,13.002184076531128,15.002520088305149,17.002856100079168,19.003192111853188,21.003528123627209,23.003864135401226,25.004200147175247,2.3023635595861287,1.7726257523230049,1.5758466511430038,1.4215317859028438,1.2684161114353076,1.175183206761593,1.0802833892483754,1.0035918586287031,0.92692728910771083,0.83093000610687762,0.75898680351060333,0.672874015968012,0.59631074339528523,5.3311150212163252,2.3248330358763476,1.8489815609984994,1.5564857464966486,1.3403198419574571,1.2154653741380426,1.1139502022433521,1.0199229886043832,0.94422242426090808,0.86092074397411911,0.78826509458046479,0.70507774838183057,0.62616519692530648,1.6049312771681217,1.4866735947284251,1.3932891416867861,1.3006495943281102,1.196763795469538,1.1221106992302452,1.0587233397936155,0.98515184509540588,0.90316087500648157,0.79813582607718836,0.72542968513258277,0.6366585342585922,0.56072550739260907,0.19209372712298547,min,0.18384776310850237,min,0.18248287590894657,sad,0.13038404810405299,sad
006905,Budgieye,ASW0003ctp,13,4,200,0.9726856041108275,2.9180568123324826,4.8634280205541378,6.8087992287757926,8.7541704369974482,10.699541645219103,12.644912853440758,14.590284061662413,16.535655269884067,18.481026478105722,20.426397686327377,22.371768894549032,24.317140102770686,2.3798983300203007,1.8739529042391498,1.6431000189302769,1.4834810033870263,1.3071282574865288,1.2045431259003012,1.100765718972919,1.0204062410143175,0.93975835172488542,0.8405809518801578,0.76701476832402815,0.6798968296307869,0.60187808766039119,4.617558020653048,2.3726988092804309,1.9064711428541496,1.6440141596483284,1.3839090842192743,1.247348751002918,1.1228082609141248,1.0318959982893863,0.95615000568353437,0.87048411300940809,0.8078054405740327,0.72297422898873942,0.64397137946124261,1.7200443468851578,1.5101700722027986,1.4417975519060555,1.3420058910002308,1.2323245855474185,1.1596038237847477,1.0790076828166453,1.0077279971065671,0.92532805227504611,0.81966355165622551,0.74048736079644861,0.64977463451806305,0.57122947699297333,0.18384776310850237,min,0.17492855684535902,min,0.18681541692269404,sad,0.14999999999999999,sad
006906,ElisabethB,ASW0003ctp,13,4,200,0.8866633834525659,2.6599901503576979,4.4333169172628297,6.206643684167962,7.9799704510730933,9.7532972179782256,11.526623984883358,13.29995075178849,15.073277518693621,16.846604285598755,18.619931052503887,20.393257819409015,22.166584586314148,2.7697956821936081,2.0598817464683776,1.7993338153780158,1.6149703401214723,1.3958932752540139,1.2663572493263526,1.1446859963239371,1.0516380438887487,0.95991180790648356,0.85385535322897599,0.77689839696966057,0.68643726010764117,0.60697965523037911,6.5416224679576356,2.7860966423645062,2.2064201429186081,1.8272635943157263,1.5059296918371252,1.3365046843020421,1.1797854299305139,1.0668013615015004,0.9722289077396582,0.87470451801618276,0.80217891504399286,0.71531927563704167,0.63980457664082102,1.7669937925879831,1.6906342678771666,1.5618199093590421,1.4566021442071673,1.3026426305800138,1.2110945936267388,1.1167664309644207,1.0323894432876113,0.94509727440586289,0.83027626716111602,0.74708663361141736,0.65577634444283583,0.57725258526183532,0.16999999999999998,min,0.17029386365926402,min,0.16492422502470644,sad,0.14560219778561037,sad
006907,Capella05,ASW0003ctp,13,4,200,0.92262368396991845,2.7678710519097556,4.6131184198495925,6.4583657877894298,8.3036131557292663,10.148860523669104,11.994107891608941,13.839355259548778,15.684602627488614,17.529849995428453,19.37509736336829,21.220344731308124,23.065592099247961,2.6633502971956218,2.0048106573690663,1.7780448381534504,1.6038207673269289,1.3931737175776573,1.2710649182824161,1.1509654436310848,1.0557874932528266,0.96398916381369293,0.85684365800719775,0.77893979325605445,0.68874596756673456,0.60937061978142548,6.3608030860166318,2.6218795794451681,2.1074787823134682,1.7631541290677364,1.4835364133519382,1.3424708237307026,1.1842924426973576,1.0732033767004554,0.97605015312977106,0.87613910438742737,0.806249520437607,0.71932622505909127,0.63959541630700045,1.8153594028210047,1.6253986439131549,1.5416400831206125,1.4188037765867454,1.297214707703598,1.1982578372260888,1.1164503270097059,1.0366391890889157,0.94842140251983054,0.82034185229700729,0.74059282936248361,0.64393431740385809,0.56917468784814407,0.16552945357246848,min,0.17720045146669353,min,0.17464249196572981,sad,0.16,sad
006908,Capella05,ASW0003ctp,13,4,200,0.88971559001240041,2.6691467700372011,4.4485779500620017,6.2280091300868028,8.007440310111603,9.786871490136404,11.566302670161205,13.345733850186006,15.125165030210807,16.904596210235606,18.684027390260407,20.463458570285209,22.24288975031001,2.6871896748501527,2.029097749765234,1.7710805411109969,1.5902101327179257,1.3871162762206264,1.2612088292937389,1.1453355721607832,1.0519815605765885,0.9640402443577416,0.85499370650291451,0.77925844030353952,0.68768554972688456,0.60721517332795927,5.6474071810418645,2.4788933109096343,2.0380524607215071,1.743918150588704,1.491766881477808,1.3329573829558077,1.1784840284895235,1.069653166825556,0.97875887255461957,0.87862050695910243,0.81033702839528765,0.72869955213703952,0.64670293204530138,1.765517790064393,1.6469586220740677,1.546372674891735,1.4418693149475132,1.2938338353137606,1.2124532662347842,1.1189531365300436,1.038259829650078,0.95066507541500866,0.83550884640830092,0.75588235194050579,0.65745062067661897,0.57643698749491701,0.17088007490635063,min,0.16401219466856726,min,0.17029386365926402,sad,0.14999999999999999,sad
006909,ElisabethB,ASW0003ctp,13,4,200,1.0374209838719159,3.1122629516157474,5.1871049193595793,7.2619468871034112,9.3367888548472422,11.411630822591075,13.486472790334906,15.561314758078737,17.63615672582257,19.710998693566403,21.785840661310232,23.860682629054065,25.935524596797897,1.9209768887332439,1.5287499589551439,1.4026529917423818,1.3030175480309485,1.1900402962451382,1.1187384692514639,1.0501653867647525,0.99163210959262071,0.92863734636538009,0.84324244233237822,0.77452435488706839,0.69259927939733745,0.61540766954399606,3.5958021548757384,1.8537726785645616,1.5633560999895961,1.4087957763718548,1.2485009087697716,1.1539646189591424,1.0672426514959739,1.0035124219579845,0.94160978586417954,0.86472759277314726,0.80135864117597144,0.7231295666138946,0.64135891169655346,1.4729251169974942,1.313406376661276,1.2608617952412429,1.1870613982214575,1.1319188607784532,1.0904139270609408,1.0310986805795015,0.97929709861175729,0.91243012852496164,0.82070544087398023,0.74850994686975758,0.65804905679812276,0.58279963602427642,0.17464249196572981,min,0.19924858845171275,min,0.18788294228055938,sad,0.13038404810405299,sad
006910,Jonas,ASW0002b6m,13,2,200,0.51279719621351649,1.5383915886405495,2.5639859810675825,3.5895803734946155,4.6151747659216484,5.6407691583486814,6.6663635507757144,7.6919579432027474,8.7175523356297813,9.7431467280568143,10.768741120483847,11.79433551291088,12.819929905337913,2.9835952922650315,2.1784710352773673,1.9043860733162135,1.7200655667013829,1.4969364425716531,1.3720851800377689,1.2422971587643417,1.1427625087792961,1.0420156576902775,0.9262507131094091,0.84131886658462696,0.7419889665849253,0.65728618954263585,6.895704288824227,2.7957564934328039,2.1835385992618361,1.8905131280768028,1.6257005404439444,1.4561213547497163,1.3155942024099052,1.2078174577817351,1.1005535196083951,0.98210666273727065,0.89821613612243167,0.8016325335899358,0.71389320102650455,1.9356745843030667,1.7115456820206991,1.6434832805057922,1.4824562576941001,1.3412282578448045,1.2581889371103012,1.1624324361266851,1.0903171879111537,0.99731301158242303,0.88720790560940932,0.80352650042987706,0.7076782604642925,0.62334091566165173,0.098488578017961043,min,0.085440037453175313,sad
006911,ElisabethB,ASW0002b6m,13,4,200,0.5360591426740573,1.6081774280221719,2.6802957133702865,3.7524139987184011,4.8245322840665157,5.8966505694146303,6.9687688547627449,8.0408871401108595,9.1130054254589741,10.185123710807089,11.257241996155203,12.329360281503318,13.401478566851432,2.8520979833171256,2.1253211404739654,1.8439969760544224,1.6294441904708703,1.4073023429048099,1.2814424473845352,1.1530842104415548,1.0535428030660789,0.95929416191661343,0.85027878565968795,0.77266798679458903,0.68138246887955523,0.60285407375541578,9.8510403871074104,3.0884602064440525,2.2698739465878695,1.86647624194319,1.5104344373578462,1.3444575207620864,1.1832941543524675,1.070352698899526,0.97368722191414403,0.87337112454804644,0.8039925017345938,0.71517654192888658,0.63565402190321063,1.88821845130939,1.7444712900630999,1.5706051813146893,1.4583896430951235,1.3152318691449401,1.2158209770778732,1.1217784421258699,1.037119147247487,0.94527117573882946,0.82218413209880337,0.73737221137886144,0.64233116549960712,0.56513713861110626,0.10295630140987,min,0.098488578017961043,min,0.098488578017961043,sad,0.092195444572928872,sad
006912,ElisabethB,ASW0002b6m,13,4,200,0.56077516191627197,1.6823254857488157,2.8038758095813594,3.9254261334139033,5.0469764572464477,6.1685267810789908,7.2900771049115347,8.4116274287440795,9.5331777525766235,10.654728076409166,11.77627840024171,12.897828724074254,14.019379047906797,2.0465997571714425,1.6698339741093406,1.499049346607463,1.3757576145473354,1.2355681456933345,1.1590510266230285,1.0772596377068238,1.0123599312343561,0.94410900742779735,0.85077523762588381,0.77981608587414952,0.69076966712809218,0.61416391656930869,3.7030957851301003,2.114992503433037,1.7345075270663841,1.5260695423385953,1.3093051777525508,1.2114740727293021,1.1029440257273841,1.0255744400109701,0.95855767313112761,0.87523724600730879,0.80911293204686285,0.72164149606716355,0.64535577132018607,1.3984843964953035,1.3918025737315558,1.3408624446352597,1.2522294568938042,1.1784582330267517,1.1313322636838785,1.0574655820081329,0.9935964749783921,0.92987421875214038,0.83523977399581928,0.75655193637533991,0.66442065663030825,0.58755898876063084,0.1077032961426901,min,0.1077032961426901,min,0.094868329805051374,sad,0.076157731058639086,sad
006913,Jonas,ASW0001hpf,13,4,200,0.48003094807638302,1.4400928442291492,2.4001547403819155,3.3602166365346813,4.3202785326874471,5.2803404288402138,6.2404023249929796,7.2004642211457455,8.1605261172985113,9.1205880134512771,10.080649909604045,11.040711805756811,12.000773701909576,1.446942088012964,1.3019864486300545,1.2064781958742483,1.1656260065747239,1.0837185954319588,1.0428577485197343,0.9975464815248466,0.96128257489272206,0.91111399682853178,0.84102470127968953,0.77676532947833632,0.69360866538637578,0.6171290402765115,1.8773349983676704,1.4624132266460783,1.2836554717051272,1.2247588901937625,1.1092451584646028,1.0570212359055478,1.0048851336392819,0.97014328246451398,0.92423979156450353,0.86070412489788561,0.80464802241238376,0.72976244448760963,0.65171421183423228,1.231289191301757,1.1951700491106143,1.1507489090102561,1.1293196008090511,1.0602568338648377,1.0280006202639065,0.9890458725093294,0.95282084405879108,0.90002598995030236,0.81520687359929322,0.74953648952991792,0.66091697882653511,0.58671918023484215,0.070710678118654766,min,0.092195444572928872,min,0.058309518948453008,sad,0.0806225774829855,sad
